,fes_youth,fes_p_ss_fc_pr,macv_p_ss_fs,macv_p_ss_fo,macv_p_ss_isr,macv_p_ss_fr,macv_p_ss_r,demo_prnt_age_v2,demo_prnt_marital_v2,demo_comb_income_v2,demo_fam_exp,demo_yrs_1,demo_yrs_2,parent_rules_q1,parent_rules_q4,parent_rules_q7,y
1175,0,0.0,3.5,3.4,2.2,2.8,4.86,33.0,1,9,0,3,4,0,0,0,1
1176,3,1.0,4.83,3.0,4.6,3.6,5.0,41.0,5,3,0,2,4,0,0,0,0
1177,2,0.0,4.67,2.8,2.2,2.6,4.43,41.0,1,8,0,2,3,0,0,0,1
1178,0,2.0,3.83,4.0,3.8,3.6,5.0,41.0,4,8,0,4,3,0,0,0,0
1179,1,3.0,4.0,3.4,3.6,2.6,1.0,38.0,1,8,0,0,1,2,2,2,0
1180,6,1.0,5.0,5.0,5.0,5.0,5.0,32.0,6,4,1,0,1,0,0,0,0
1181,5,1.0,4.83,2.8,4.6,2.4,1.43,47.0,3,5,1,2,1,0,0,0,0
1182,4,3.0,4.17,4.0,3.2,3.4,2.71,34.0,4,8,0,3,3,0,0,0,0
1183,3,7.0,3.67,4.4,4.0,4.0,4.57,26.0,5,1,1,0,4,0,0,0,0
1184,4,3.0,3.67,3.2,3.0,3.0,1.71,35.0,1,8,0,0,1,0,0,0,1
1185,2,4.0,3.5,3.6,3.2,1.8,1.71,46.0,1,9,0,0,3,0,0,0,0
1186,2,0.0,4.83,4.0,3.6,3.8,5.0,39.0,1,7,0,4,4,0,0,0,0
1187,0,5.0,4.17,3.4,4.0,3.0,1.86,39.0,6,7,0,2,2,0,0,0,1
1188,1,6.0,4.67,4.4,4.0,4.2,3.57,38.0,5,4,1,0,2,2,2,2,1
1189,4,2.0,2.5,2.8,4.0,2.2,1.14,41.0,1,9,0,0,1,2,0,2,1
1190,0,2.0,5.0,4.8,4.0,5.0,4.57,47.0,1,9,0,2,4,2,0,0,0
1191,0,0.0,3.83,3.6,4.2,3.4,2.43,48.0,1,7,1,1,2,0,0,0,0
1192,1,1.0,4.17,3.8,3.8,4.2,4.71,32.0,5,5,1,1,4,0,0,0,0
1193,2,0.0,4.0,3.4,3.2,2.6,5.0,43.0,1,9,0,3,4,0,0,0,0
1194,3,2.0,4.83,4.6,4.6,4.4,4.71,39.0,1,8,0,3,4,2,2,2,0
1195,0,1.0,4.17,3.2,3.4,3.8,1.29,39.0,3,6,0,0,1,2,2,2,0
1196,1,2.0,5.0,4.4,3.4,4.8,4.57,27.0,5,2,1,0,4,2,0,2,1
1197,6,2.0,4.83,2.6,4.4,3.0,2.0,29.0,1,8,0,0,2,0,0,0,0
1198,0,3.0,4.67,3.2,3.4,2.8,1.57,40.0,1,7,0,0,1,0,0,0,0
1199,0,3.0,4.33,4.0,3.4,3.4,3.43,49.0,1,10,0,3,4,2,2,2,1
1200,0,4.0,3.0,2.8,3.4,2.6,1.86,41.0,1,9,0,0,3,0,0,0,0
1201,0,4.0,4.83,3.0,2.8,2.8,5.0,30.0,4,6,1,4,4,0,0,0,0
1202,0,0.0,4.33,3.4,3.8,3.0,1.29,43.0,1,9,0,0,1,2,2,2,0
1203,0,0.0,4.17,3.2,2.8,3.0,2.29,33.0,1,8,1,1,2,0,0,0,0
1204,1,0.0,4.33,3.6,2.8,2.6,1.0,37.0,4,9,0,0,2,0,0,0,0
1205,1,2.0,4.67,3.2,3.2,3.0,4.43,36.0,1,7,0,2,4,0,0,0,1
1206,0,3.0,4.17,3.4,4.4,4.2,4.86,58.0,1,9,0,1,4,0,0,0,0
1207,2,7.0,5.0,4.0,3.8,3.8,4.43,34.0,3,3,1,1,3,0,0,0,1
1208,6,0.0,4.67,4.8,3.2,4.8,4.86,41.0,1,9,0,2,3,0,0,0,0
1209,1,5.0,3.17,2.6,3.8,3.0,3.43,37.0,1,9,0,3,3,0,0,0,1
1210,1,1.0,4.17,3.8,3.8,3.0,1.29,40.0,1,9,0,1,3,1,0,0,0
1211,0,4.0,4.5,2.6,3.2,2.2,4.14,46.0,1,10,0,2,3,0,0,0,0
1212,1,1.0,3.17,1.8,4.2,2.2,1.14,33.0,1,9,0,1,2,0,0,0,0
1213,2,4.0,3.83,3.2,2.8,3.0,1.57,45.0,1,9,0,0,1,0,0,0,0
1214,3,2.0,5.0,4.6,3.8,3.2,5.0,28.0,3,2,1,1,3,0,0,0,1
1215,3,4.0,4.0,3.2,3.4,2.8,2.86,31.0,1,6,0,0,3,0,0,0,0
1216,3,6.0,4.5,4.0,4.2,3.8,4.71,48.0,3,2,1,4,4,0,0,0,1
1217,1,3.0,2.5,3.4,3.4,1.4,1.0,46.0,1,10,0,0,1,2,0,2,0
1218,1,1.0,4.83,4.2,4.6,4.4,1.0,42.0,1,10,0,0,1,0,0,0,0
1219,0,0.0,4.67,4.4,3.4,4.2,5.0,36.0,1,8,0,4,4,2,0,0,0
1220,1,5.0,1.5,1.6,3.8,1.0,1.43,38.0,4,7,0,0,2,2,0,2,0
1221,2,6.0,4.0,3.4,3.6,3.6,3.57,45.0,1,8,0,2,3,2,2,2,1
1222,0,2.0,3.67,2.8,3.4,2.8,3.86,42.0,1,10,0,3,3,0,0,0,0
1223,3,3.0,3.67,3.4,3.8,3.0,1.43,42.0,1,9,0,1,2,0,0,2,0
1224,4,6.0,4.83,4.0,3.8,4.0,5.0,37.0,1,9,0,3,3,0,0,0,1
1225,1,0.0,4.33,3.6,3.0,3.4,4.14,30.0,5,2,0,2,2,0,0,0,0
1226,1,0.0,4.0,4.0,2.0,3.6,5.0,38.0,1,9,0,4,4,0,0,0,0
1227,4,6.0,4.33,3.6,3.4,2.8,1.0,42.0,1,9,0,0,2,0,0,0,1
1228,3,0.0,4.83,4.8,3.2,4.6,5.0,36.0,1,7,1,3,4,0,0,0,0
1229,1,2.0,3.83,3.0,4.0,3.0,1.0,35.0,1,9,0,0,2,2,2,2,0
1230,1,0.0,2.83,1.6,3.8,2.0,1.71,40.0,1,9,0,0,1,0,0,0,0
1231,0,2.0,3.83,3.6,4.4,3.0,1.0,38.0,4,5,0,0,1,0,0,0,0
1232,1,5.0,3.33,3.4,3.2,3.4,3.86,53.0,1,8,0,3,3,2,2,2,1
1233,4,1.0,4.83,4.2,3.4,4.2,5.0,42.0,1,7,0,2,4,0,0,0,0
1234,2,2.0,2.83,2.6,3.4,2.4,1.57,39.0,3,8,0,1,2,2,2,2,1
1235,0,0.0,4.83,4.8,4.4,4.8,3.86,46.0,1,10,0,3,3,1,0,0,0
1236,0,1.0,3.67,3.0,3.8,3.4,1.0,42.0,1,9,0,0,1,0,0,0,0
1237,0,1.0,3.83,3.4,2.6,2.8,1.0,45.0,3,9,0,0,1,2,0,2,0
1238,1,2.0,4.5,4.0,4.0,3.4,4.57,33.0,5,5,1,1,4,0,0,0,1
1239,1,1.0,4.83,4.2,3.8,3.8,4.86,45.0,1,7,0,2,3,0,0,0,1
1240,0,0.0,3.5,3.2,3.2,1.6,1.0,46.0,1,8,0,0,1,0,0,0,0
1241,0,2.0,3.33,3.2,2.8,2.6,3.29,40.0,1,9,0,1,2,2,0,2,0
1242,2,3.0,4.33,3.8,3.6,3.6,1.29,45.0,1,9,0,1,2,0,0,0,0
1243,2,0.0,4.83,3.8,3.4,3.6,5.0,47.0,1,7,0,4,4,0,2,2,0
1244,0,4.0,4.67,3.8,3.2,3.0,4.0,50.0,1,9,0,0,2,0,2,0,0
1245,1,1.0,4.5,3.4,4.0,3.4,2.43,42.0,1,7,0,1,1,0,0,0,0
1246,0,3.0,3.83,3.4,3.8,2.6,2.0,43.0,1,9,0,1,3,0,0,0,0
1247,4,0.0,4.0,4.0,3.4,3.0,2.43,38.0,1,9,0,0,1,0,0,0,1
1248,0,2.0,4.67,4.4,3.8,4.6,5.0,36.0,1,9,0,2,4,0,0,0,0
1249,5,5.0,3.83,4.2,4.2,3.8,3.14,28.0,6,5,1,1,3,2,2,2,1
1250,1,2.0,4.17,3.0,3.8,2.8,4.71,32.0,1,9,0,3,3,0,0,0,0
1251,0,1.0,4.0,3.4,3.0,3.0,1.14,39.0,1,9,0,0,2,0,0,0,0
1252,1,2.0,4.17,3.0,3.2,2.6,3.71,36.0,1,10,0,1,2,0,2,2,0
1253,4,3.0,4.5,3.8,4.4,3.6,2.43,39.0,1,10,0,2,3,2,2,2,0
1254,0,0.0,4.0,3.2,3.2,3.0,4.0,42.0,1,8,0,3,4,2,2,2,0
1255,0,2.0,3.83,3.0,3.4,2.8,3.57,40.0,1,9,0,1,3,0,0,0,0
1256,1,3.0,4.17,3.6,3.0,3.4,4.43,39.0,1,9,0,3,4,0,0,0,0
1257,1,0.0,4.33,2.4,4.2,2.6,4.57,45.0,1,8,0,1,4,0,0,0,0
1258,0,3.0,4.5,3.2,3.8,3.0,3.43,41.0,1,10,0,2,4,0,0,0,0
1259,3,6.0,4.5,5.0,3.4,4.4,1.0,45.0,1,7,0,0,1,0,0,0,0
1260,0,1.0,5.0,3.8,3.2,2.8,2.0,42.0,1,7,1,1,3,0,0,0,0
1261,4,2.0,4.17,4.2,2.6,2.2,1.71,38.0,1,6,0,1,3,0,0,0,0
1262,4,4.0,4.67,4.4,4.2,4.2,4.86,40.0,1,8,1,4,4,0,0,0,1
1263,0,0.0,3.17,2.4,4.8,2.2,2.57,42.0,1,7,0,0,1,2,2,2,0
1264,1,0.0,3.67,3.8,3.2,3.8,3.86,29.0,5,6,0,0,4,2,2,2,0
1265,0,1.0,4.17,4.0,3.0,3.8,2.29,46.0,6,9,0,0,3,0,0,0,1
1266,1,4.0,4.17,3.6,3.8,3.2,4.57,34.0,1,7,1,3,3,0,0,2,1
1267,3,3.0,3.83,2.4,2.6,2.4,2.0,46.0,1,9,0,2,3,0,0,0,0
1268,1,0.0,3.83,4.0,4.4,3.2,1.86,42.0,1,7,0,0,1,0,0,0,0
1269,5,4.0,4.5,4.0,3.8,3.8,4.57,37.0,1,3,1,4,4,0,0,0,0
1270,3,5.0,3.33,3.8,3.6,3.8,1.57,37.0,1,9,1,0,1,0,0,0,1
1271,0,0.0,3.83,3.4,4.6,4.0,4.57,43.0,1,1,0,0,1,0,0,0,0
1272,1,3.0,4.17,3.4,3.6,3.6,4.0,45.0,1,10,0,2,3,0,0,0,0
1273,0,1.0,4.83,4.0,3.4,4.4,4.57,37.0,1,2,0,4,4,0,0,0,0
1274,4,2.0,3.33,2.4,3.0,2.6,1.57,47.0,1,8,0,1,2,0,0,0,0
1275,2,3.0,3.83,3.2,3.6,3.4,3.57,46.0,1,9,0,1,1,2,2,2,1
1276,1,3.0,3.17,3.2,3.4,2.8,3.14,42.0,1,8,0,0,3,0,0,0,0
1277,2,0.0,5.0,4.4,5.0,4.8,4.57,41.0,5,6,1,2,4,0,0,0,0
1278,0,3.0,4.83,4.4,3.6,3.8,3.57,43.0,1,9,0,1,3,2,2,2,0
1279,3,5.0,4.17,3.8,4.8,3.4,1.0,51.0,5,5,0,0,1,0,0,0,1
1280,5,1.0,4.0,3.6,2.8,2.6,4.57,42.0,1,10,0,3,4,2,2,2,0
1281,0,0.0,4.33,3.8,3.2,4.8,5.0,29.0,1,7,0,4,4,0,0,0,0
1282,3,0.0,4.33,3.2,4.0,3.0,4.14,34.0,1,9,0,2,4,2,2,2,0
1283,1,1.0,4.83,4.8,4.0,4.6,5.0,38.0,1,4,1,2,3,2,2,2,1
1284,4,0.0,3.83,3.2,2.2,2.8,3.14,41.0,1,8,0,3,2,0,0,0,0
1285,0,3.0,2.83,1.6,3.4,1.6,1.0,40.0,1,9,0,1,1,2,0,2,1
1286,1,3.0,3.83,3.8,3.6,3.6,1.0,41.0,1,10,0,0,1,0,0,0,0
1287,7,0.0,5.0,5.0,3.8,5.0,5.0,40.0,3,9,1,2,4,0,0,0,1
1288,2,3.0,4.17,3.0,2.4,2.0,3.29,33.0,1,7,0,2,4,0,0,0,0
1289,2,0.0,4.17,3.2,4.0,3.2,3.0,53.0,3,8,0,1,4,0,0,0,0
1290,1,7.0,4.83,4.2,3.2,4.2,5.0,41.0,1,9,0,3,3,0,0,0,1
1291,1,1.0,3.83,2.8,2.8,3.6,3.43,46.0,1,9,0,3,4,0,0,0,0
1292,0,0.0,4.17,2.6,3.4,2.8,3.29,42.0,1,10,0,3,4,2,2,2,0
1293,1,0.0,4.0,4.0,3.6,3.4,4.0,47.0,1,9,0,3,4,0,0,0,0
1294,1,0.0,3.83,3.2,2.4,2.6,3.43,47.0,1,9,0,2,3,0,0,0,0
1295,5,6.0,4.5,4.0,4.0,4.2,5.0,36.0,5,5,0,4,4,0,0,0,1
1296,4,5.0,3.67,3.2,3.6,3.8,2.43,56.0,1,8,0,0,1,0,0,0,0
1297,0,3.0,4.5,3.2,4.8,3.0,1.0,31.0,1,6,0,0,2,1,0,0,1
1298,2,2.0,3.0,2.4,3.2,2.0,3.29,41.0,6,10,0,1,3,2,0,2,1
1299,1,4.0,3.33,3.4,3.4,3.4,1.86,36.0,5,3,1,0,1,0,0,0,1
1300,6,4.0,4.0,2.8,4.0,3.4,4.71,39.0,1,10,0,2,4,0,0,0,0
1301,0,2.0,3.17,3.0,3.2,3.4,2.86,46.0,1,9,0,3,3,2,2,2,0
1302,4,3.0,3.33,3.4,2.8,3.0,5.0,30.0,1,6,1,4,4,0,0,0,1
1303,1,1.0,4.67,5.0,4.8,4.0,5.0,46.0,3,8,0,4,4,0,0,0,0
1304,0,1.0,4.5,3.0,3.0,2.8,3.86,32.0,1,8,0,3,4,0,0,0,0
1305,1,2.0,3.83,3.4,3.2,2.8,1.71,41.0,1,6,0,0,3,0,0,0,1
1306,0,0.0,4.33,3.4,3.6,3.6,4.71,45.0,1,9,0,3,4,2,0,2,0
1307,5,0.0,3.83,3.4,4.0,2.8,1.0,46.0,4,7,0,0,1,0,0,0,0
1308,2,0.0,3.83,3.2,3.2,3.4,2.57,39.0,1,9,0,2,2,2,2,2,0
1309,1,1.0,4.33,3.6,3.8,3.4,1.29,34.0,1,8,0,0,1,2,2,2,0
1310,0,1.0,3.5,3.2,3.4,3.6,1.0,48.0,1,9,0,1,2,0,2,2,1
1311,4,8.0,4.17,3.6,3.0,4.0,4.71,34.0,1,5,0,2,4,0,0,0,1
1312,6,1.0,4.5,3.4,3.0,3.0,1.0,47.0,3,6,0,1,1,0,0,0,0
1313,0,4.0,4.17,3.8,4.0,3.4,3.86,30.0,1,4,1,1,4,0,0,0,0
1314,1,2.0,4.67,4.0,4.4,3.4,4.57,55.0,3,8,0,3,4,2,2,2,0
1315,2,5.0,3.83,2.4,4.2,2.0,1.0,38.0,3,7,1,0,1,2,0,2,0
1316,5,2.0,5.0,4.4,4.2,4.6,4.14,28.0,5,6,0,0,2,0,0,0,0
1317,3,2.0,3.67,3.8,3.6,3.8,4.86,36.0,1,2,0,2,4,0,0,0,0
1318,3,2.0,4.5,3.2,3.6,2.8,2.43,42.0,3,9,0,2,2,0,0,0,1
1319,3,2.0,4.5,3.4,3.6,3.2,3.14,32.0,1,5,0,0,3,0,0,0,1
1320,2,4.0,3.83,3.2,4.4,2.8,1.0,50.0,1,8,0,0,1,0,0,0,1
1321,4,1.0,5.0,3.8,3.8,3.0,4.71,39.0,1,9,0,1,3,0,0,0,0
1322,1,0.0,4.83,3.6,3.2,4.0,4.57,42.0,1,9,0,3,4,2,2,2,0
1323,2,5.0,2.83,3.0,3.8,2.6,2.0,51.0,5,6,0,3,3,0,0,0,0
1324,0,6.0,4.5,3.8,2.8,3.2,5.0,35.0,1,10,0,3,4,0,0,0,0
1325,4,0.0,4.0,3.6,3.8,3.8,3.43,33.0,5,2,0,0,1,0,0,0,1
1326,0,0.0,5.0,5.0,2.2,5.0,5.0,27.0,5,2,1,0,1,1,0,0,1
1327,2,6.0,4.83,4.2,3.4,3.0,5.0,42.0,1,9,1,3,4,0,0,0,0
1328,3,9.0,4.5,4.0,3.6,2.4,4.14,49.0,1,7,0,2,3,0,0,0,1
1329,0,2.0,3.83,3.0,3.4,2.2,1.29,46.0,1,10,0,0,1,2,2,2,0
1330,0,3.0,5.0,5.0,3.0,3.6,4.14,32.0,5,7,0,0,4,0,2,0,0
1331,1,1.0,4.67,4.2,3.8,4.0,4.86,34.0,4,7,0,0,4,2,2,2,0
1332,2,4.0,4.83,4.2,3.0,3.6,5.0,40.0,1,9,0,3,4,0,0,0,1
1333,1,2.0,5.0,4.6,5.0,5.0,5.0,35.0,6,7,0,1,3,0,0,0,1
1334,2,5.0,4.5,3.2,3.0,3.2,2.43,38.0,1,9,0,1,3,0,0,0,1
1335,5,7.0,3.67,3.4,3.4,3.8,4.86,29.0,1,9,0,2,4,0,0,2,1
1336,1,6.0,4.0,3.2,3.2,3.4,2.86,30.0,6,6,0,0,2,0,0,0,0
1337,1,1.0,4.5,4.0,3.4,4.0,2.86,29.0,5,7,0,2,3,0,0,0,0
1338,2,5.0,4.83,4.0,3.6,4.2,2.71,41.0,4,6,0,1,3,0,0,0,1
1339,3,2.0,3.5,2.8,4.0,3.2,4.0,37.0,1,8,0,3,3,0,0,0,0
1340,1,2.0,3.83,2.6,3.4,3.2,1.86,47.0,3,4,0,2,3,0,0,0,0
1341,3,4.0,4.83,4.6,3.8,5.0,4.86,34.0,1,7,1,3,4,0,0,0,1
1342,0,1.0,3.5,3.4,4.8,3.8,5.0,42.0,1,9,0,2,4,0,0,0,0
1343,1,1.0,3.83,2.4,3.0,2.8,1.0,42.0,1,8,0,0,1,2,2,2,0
1344,0,5.0,4.33,3.4,3.4,3.4,4.71,54.0,5,8,1,2,4,0,0,0,1
1345,3,3.0,5.0,4.2,5.0,4.4,4.86,38.0,6,5,0,3,2,2,2,2,1
1346,5,6.0,3.83,2.8,3.6,2.6,3.29,38.0,4,6,0,3,4,0,0,0,1
1347,4,2.0,2.83,3.2,4.6,1.8,1.0,28.0,4,6,1,0,1,0,0,0,1
1348,1,0.0,4.33,3.4,4.0,3.8,2.0,43.0,3,7,0,1,2,0,0,0,0
1349,5,1.0,3.5,2.8,3.4,2.4,4.43,33.0,1,8,0,4,3,0,0,0,1
1350,3,4.0,2.67,3.4,4.0,2.2,1.0,36.0,1,9,1,0,3,0,0,0,1
1351,2,2.0,4.0,3.4,4.0,3.2,3.0,46.0,1,9,0,1,3,2,2,2,1
1352,0,1.0,2.83,2.8,2.8,2.6,1.0,39.0,1,9,0,0,1,2,2,2,0
1353,0,3.0,4.83,4.6,4.2,4.4,4.43,38.0,1,6,1,3,3,2,2,2,0
1354,1,3.0,4.5,3.8,4.2,3.2,4.43,33.0,1,6,1,0,3,0,0,0,0
1355,0,0.0,4.67,4.0,2.6,4.4,5.0,38.0,5,4,0,3,4,0,0,0,0
1356,3,5.0,3.33,3.6,3.4,3.0,5.0,34.0,2,5,0,3,4,0,2,0,0
1357,0,5.0,4.17,3.0,4.2,3.6,1.29,42.0,1,10,0,0,1,0,0,2,1
1358,7,2.0,4.0,3.8,3.2,4.0,4.14,52.0,1,7,0,4,4,0,0,0,1
1359,0,0.0,5.0,3.8,5.0,3.2,2.0,49.0,1,9,0,1,3,0,0,0,0
1360,0,0.0,4.83,4.8,4.8,4.6,4.71,44.0,5,6,0,1,4,0,0,0,0
1361,1,2.0,3.67,3.8,3.0,3.4,1.14,52.0,1,7,0,0,1,0,0,0,0
1362,4,3.0,5.0,4.8,4.8,4.8,5.0,41.0,1,9,1,3,4,0,0,0,0
1363,5,3.0,4.67,3.8,4.0,3.6,4.29,28.0,3,1,1,0,1,0,0,0,0
1364,0,2.0,5.0,4.0,4.0,3.4,4.0,43.0,1,9,0,2,3,2,0,0,0
1365,0,2.0,4.67,3.6,3.8,4.0,1.86,37.0,1,7,0,1,3,0,0,0,1
1366,2,2.0,3.83,2.8,2.8,3.0,1.14,49.0,1,10,0,0,1,0,0,0,0
1367,3,7.0,4.67,2.8,4.8,2.6,4.71,32.0,6,6,0,2,3,0,0,0,0
1368,0,2.0,3.83,2.6,3.4,2.8,2.86,44.0,1,10,0,2,3,2,2,2,0
1369,0,3.0,3.5,3.6,4.4,3.0,1.86,44.0,1,10,0,1,3,0,0,0,1
1370,0,1.0,5.0,4.0,4.6,4.2,3.0,52.0,1,7,0,1,3,0,0,0,0
1371,2,1.0,3.67,3.0,3.2,2.2,1.86,37.0,1,7,0,0,1,2,2,2,0
1372,4,3.0,4.5,3.2,3.0,3.4,3.86,43.0,1,9,1,3,3,0,0,0,0
1373,4,6.0,3.33,3.4,3.2,2.2,1.0,45.0,3,2,1,0,1,0,0,0,1
1374,4,5.0,4.83,3.2,4.4,3.4,4.57,45.0,1,6,1,4,4,2,2,2,1
1375,0,2.0,4.33,3.8,4.2,3.8,5.0,46.0,1,9,0,4,4,0,0,0,0
1376,5,8.0,4.33,4.2,3.6,3.6,3.29,31.0,5,1,1,1,2,0,0,0,1
1377,1,1.0,3.33,3.6,3.6,3.2,2.29,46.0,1,8,0,0,2,0,0,0,0
1378,4,2.0,4.0,3.4,3.2,3.6,2.29,49.0,5,6,0,0,2,2,2,2,0
1379,2,0.0,4.67,3.6,3.4,4.4,4.86,41.0,1,5,0,4,4,0,0,0,0
1380,1,0.0,4.67,3.4,4.4,3.2,3.29,29.0,1,6,0,0,2,2,2,0,0
1381,5,3.0,3.0,3.0,3.2,2.8,1.29,34.0,1,9,0,0,1,2,0,2,1
1382,0,2.0,2.83,1.6,3.4,1.8,1.0,44.0,1,6,0,0,1,0,0,0,1
1383,1,2.0,3.83,3.2,2.8,3.4,3.29,41.0,1,6,0,2,4,0,0,0,0
1384,4,1.0,5.0,4.6,4.4,4.4,1.29,39.0,3,5,1,0,1,0,0,0,1
1385,1,4.0,4.0,3.8,4.0,2.8,1.0,53.0,5,9,0,0,3,0,0,0,0
1386,2,1.0,4.83,3.0,3.8,3.6,1.29,47.0,1,9,0,0,1,0,0,0,0
1387,2,0.0,4.0,4.0,3.4,2.6,1.14,46.0,1,9,0,0,1,0,0,0,0
1388,1,0.0,4.67,4.0,3.6,4.2,4.86,35.0,4,5,0,2,3,0,0,0,0
1389,1,3.0,3.83,3.6,3.6,2.6,1.0,37.0,1,9,0,0,1,2,2,2,1
1390,4,6.0,4.0,3.2,2.8,2.4,4.14,36.0,1,8,0,3,4,0,0,0,0
1391,3,2.0,4.5,3.0,3.8,4.2,3.29,31.0,1,4,1,1,2,0,0,0,0
1392,1,2.0,4.17,2.2,2.8,1.4,4.86,46.0,1,10,0,2,3,0,0,0,0
1393,0,3.0,4.33,3.8,4.0,2.2,4.14,39.0,3,6,1,1,4,0,0,0,1
1394,0,2.0,4.83,4.4,4.2,3.8,3.29,36.0,1,8,0,3,3,0,0,0,0
1395,2,1.0,3.5,3.4,3.4,2.6,3.43,46.0,3,8,0,0,4,0,0,0,0
1396,0,4.0,4.67,3.8,4.0,3.8,4.0,41.0,1,10,0,3,4,0,0,0,0
1397,2,2.0,4.0,4.2,3.8,3.2,4.29,37.0,1,2,1,3,3,1,0,2,1
1398,1,3.0,3.67,2.4,2.8,2.0,1.14,44.0,1,10,0,0,1,2,2,2,0
1399,2,0.0,3.5,2.4,2.0,2.8,2.14,48.0,1,10,0,3,3,0,0,0,0
1400,0,0.0,5.0,4.4,3.4,4.2,4.71,43.0,1,8,0,2,3,2,2,2,0
1401,3,1.0,4.67,4.4,3.4,3.6,1.0,43.0,1,9,0,0,1,0,2,0,0
1402,0,1.0,4.67,2.8,4.0,4.4,4.57,47.0,1,9,0,3,3,0,0,2,1
1403,0,4.0,4.67,4.0,4.0,3.6,1.86,47.0,1,5,0,2,3,0,0,0,0
1404,0,2.0,2.83,2.6,3.4,2.4,1.57,39.0,3,8,0,1,2,2,2,2,0
1405,1,5.0,4.17,3.6,3.4,2.4,1.43,40.0,1,9,0,0,1,0,0,0,0
1406,0,2.0,5.0,4.2,3.0,3.4,2.0,31.0,5,3,0,0,1,0,0,2,0
1407,0,3.0,3.67,3.8,3.6,3.8,2.43,44.0,1,9,0,1,2,0,0,0,0
1408,1,3.0,2.67,3.2,2.6,2.2,5.0,45.0,1,10,0,3,4,0,0,0,0
1409,1,1.0,4.67,3.8,3.2,4.0,4.86,39.0,1,9,0,3,4,0,0,0,1
1410,2,5.0,3.33,3.4,3.6,4.0,1.86,38.0,5,7,1,0,1,0,0,2,1
1411,0,2.0,3.5,2.6,3.4,2.0,1.0,42.0,1,9,0,0,1,2,0,2,0
1412,5,3.0,4.83,4.0,3.8,3.8,5.0,39.0,1,9,0,3,4,0,0,0,1
1413,0,5.0,3.0,2.0,3.2,1.6,1.0,45.0,3,7,0,1,1,0,0,0,1
1414,0,4.0,4.5,4.8,4.0,4.6,5.0,38.0,5,5,1,3,4,0,0,0,1
1415,1,5.0,4.0,3.4,4.0,3.4,2.71,41.0,1,8,0,2,3,2,0,0,1
1416,0,1.0,4.5,3.8,3.6,3.8,3.86,41.0,1,9,0,1,2,0,0,0,0
1417,5,3.0,4.5,4.2,4.0,4.4,3.57,44.0,1,7,0,2,3,2,2,2,1
1418,2,3.0,4.17,4.4,4.4,4.0,4.0,26.0,6,6,1,1,1,2,0,2,1
1419,0,0.0,3.83,4.0,2.4,2.6,1.0,41.0,1,9,0,0,1,0,0,0,0
1420,0,0.0,3.33,3.2,3.2,3.2,1.0,47.0,1,8,0,0,1,0,0,2,0
1421,4,2.0,4.5,4.0,3.8,3.4,3.86,36.0,1,8,0,0,3,0,0,0,0
1422,0,1.0,4.67,4.4,3.4,4.0,1.0,42.0,1,7,0,1,1,0,0,0,0
1423,5,4.0,3.33,3.4,3.0,3.4,3.43,35.0,1,10,0,3,3,0,0,0,0
1424,0,3.0,4.5,4.2,4.2,3.8,4.43,35.0,1,8,0,3,4,0,0,0,0
1425,3,0.0,4.5,4.0,2.2,3.2,2.86,40.0,4,6,0,2,4,2,2,2,0
1426,1,3.0,3.83,3.4,3.6,2.8,4.0,37.0,1,7,0,3,4,2,2,2,0
1427,7,3.0,4.67,4.0,3.0,3.8,4.29,46.0,1,7,1,2,3,0,0,0,1
1428,1,2.0,3.83,3.0,3.4,3.2,3.0,42.0,1,9,0,2,3,0,0,0,0
1429,4,6.0,4.67,3.4,3.0,3.2,4.0,44.0,1,7,1,2,3,2,0,0,1
1430,3,2.0,4.67,3.8,3.6,4.0,4.86,46.0,1,6,1,2,4,0,0,0,0
1431,1,3.0,4.33,4.0,3.4,3.4,3.43,49.0,1,10,0,3,3,2,2,2,0
1432,2,3.0,4.67,3.0,4.2,4.2,4.86,45.0,6,7,0,2,2,0,0,0,1
1433,1,8.0,5.0,4.0,3.8,3.8,4.0,30.0,1,8,1,3,4,0,0,0,1
1434,0,4.0,3.33,2.6,3.0,3.4,4.43,29.0,5,2,0,2,4,0,0,0,1
1435,1,7.0,3.17,2.8,4.4,3.4,4.29,41.0,1,10,0,1,2,0,0,2,1
1436,5,7.0,4.0,4.2,3.4,3.4,4.57,35.0,5,5,1,1,4,0,0,0,1
1437,1,4.0,4.17,3.4,3.6,3.4,4.14,43.0,1,9,0,3,3,0,0,0,0
1438,3,1.0,3.5,2.8,2.8,2.6,1.57,48.0,1,9,0,0,1,2,0,2,1
1439,0,1.0,2.5,2.6,3.6,1.6,1.0,35.0,3,5,0,0,2,2,2,2,0
1440,4,0.0,4.67,4.2,4.0,4.2,4.43,42.0,1,9,0,4,4,0,0,0,0
1441,0,3.0,3.17,3.6,3.0,2.4,1.57,34.0,1,7,0,0,1,2,2,2,0
1442,0,2.0,4.17,4.2,4.6,3.2,3.14,33.0,1,7,0,0,2,0,0,0,0
1443,1,2.0,5.0,4.2,3.8,4.0,4.43,28.0,1,5,0,3,4,0,0,0,0
1444,1,0.0,5.0,4.8,3.8,4.6,1.86,34.0,1,7,0,0,1,0,0,0,0
1445,7,2.0,4.83,3.8,3.2,3.4,1.0,44.0,1,7,0,0,1,0,0,0,1
